case_file_name,text,defendants_str,num_defendants
SH-18-10-37295-311,"הנה כי כן, כבר בשלב מתן גזר הדין היה הנאשם מודע היטב להשלכות אי שיתוף הפעולה שלו עם שירות המבחן ועם הממונה, כמו גם לרמת הענישה המקובלת ולעונש שיכול היה לקבל לולא שיתף פעולה עם שירות המבחן.",2,3
SH-18-10-37295-311,"עתה, משחזרנו לנקודת המוצא, לא נותר אלא ליישם את האמור בגזר הדין המקורי ולהטיל על הנאשם את העונש שהיה ראוי להטיל עליו לולא השיקום החלקי שעבר.",2,3
SH-18-10-37295-311,"גם ברמה הפרקטית, ובהינתן שהנאשם עצור באיזוק אלקטרוני, אין אפשרות מעשית להמשך ביצוע עבודות השירות.",2,3
SH-18-10-37295-311,"כידוע, מעמדו של עצור באיזוק אלקטרוני הוא כמעמדו של עצור, ואין מדובר במי ששוחרר בערובה.",0,3
SH-18-10-37295-311,"מהגדרה נורמטיבית זו נגזרות הן זכויות הנאשם והן המגבלות החלות עליו [בש""פ 77/17 פלוני נ' מדינת ישראל, פסקה 17 (11.1.2017) (להלן: עניין פלוני)].",2,3
SH-18-10-37295-311,"בקשת הנאשם לאפשר לו להמשיך ולרצות את עבודות השירות בתיק המקורי מעוררת לא מעט קשיים משפטיים ויישומיים, הכרוכים האחד בשני, ובראשם הצורך לפתוח לו ""חלונות"" שיאפשרו את יציאתו מהמעצר בו הוא נתון.",2,3
SH-18-10-37295-311,"סעיף 22ד(1)(ג) לחוק קובע כי חלונות פיקוח של נאשם הנתון במעצר בפיקוח אלקטרוני מוגבלות, ככלל, לצרכים חיוניים כגון טיפולים רפואיים, נפשיים ואחרים, או לצרכים שיקומיים.",0,3
SH-18-10-37295-311,"על אף שקיימת אפשרות נוספת ליצירת ""חלון פיקוח"" לצורך ""תכלית חשובה אחרת, מטעמים שיירשמו"", עדיין נדרש כי תכלית זו ""תעלה בקנה אחד עם המגמה העולה מהתכליות שפורטו במפורש בחוק ועם תכליות המעצר בכלל"" [עניין פלוני, פסקה 14].",0,3
SH-18-10-37295-311,"ברוח זו נקבע כי מעצר באיזוק אלקטרוני אינו מתיישב עם מתן היתר ליציאה לעבודה [בש""פ 966/16 זידאן נ' מדינת ישראל, פסקה 9 (28.2.2016)] וכי על אף שקיימת סמכות להורות כן, תופעל הסמכות במשורה ורק במקרים יוצאי דופן [בש""פ 6815/16 פלוני נ' מדינת ישראל, פסקה 8 (13.9.2016); עניין פלוני, פסקה 14].",0,3
SH-18-10-37295-311,"בהינתן הכלל לפיו פתיחת חלון לצורך יציאה לעבודה תתאפשר במקרים ""יוצאי דופן"" והחלטות כאמור תינתנה ""במשורה"", הרי שמכוח כלל של קל וחומר, החלטה לפתוח חלון לצורך יציאה לעבודת שירות, שמשמעותה יציאה למספר שעות רב במהלך היום, תינתן רק במקרים נדירים שבנדירים, ובשים לב לכלל לפיו ""התאווררות אינה מתיישבת עם מעצר"" [עניין פלוני, פסקה 15; וראו גם בש""פ 2296/16 חג'ג' נ' מדינת ישראל, פסקה 16 (15.5.2016) בו קבע השופט (כתוארו אז) ח' מלצר מפורשות כי על בית המשפט השוקל חלון פיקוח להתחשב, בין יתר השיקולים, גם ב""'אורכו' של 'חלון היציאה'""].",0,3
SH-18-10-37295-311,"מעבר לאמור, אשוב ואזכיר שהמותב שהחליט על מעצרו של הנאשם באיזוק אלקטרוני איננו המותב הדן בבקשת הממונה.",0,3
SH-18-10-37295-311,"מערכת השיקולים שנשקלת, ככלל, על ידי בית המשפט טרם קבלת החלטה על עצם המעצר ועל אופיו, היא מורכבת, ומבוססת על שיקולים רבים שאינם בידיעתו של מותב זה (תסקירי מעצר; עצמת הראיות; השוואה בין נאשמים באותו כתב אישום; בחינת חלופות; התרשמות מהנאשם וכיו""ב).",0,3
SH-18-10-37295-311,"מהאמור עולה שגם אם הייתי נכון לשקול את בקשת הנאשם לאפשר לו להמשיך ולרצות את המאסר בעבדות שירות, וכאמור מסקנתי הפוכה בתכלית, הרי שלא ניתן היה לעשות כן ללא החלטה מפורשת של המותב הדן בהליך המעצר, קרי בית המשפט המחוזי בחיפה.",2,3
SH-18-10-37295-311,"אשר לבקשה החלופית לקיזוז ימי המעצר – גם כאן דומה שיש לשוב ולהזכיר כי לבית המשפט אין סמכות לגזור על הנאשם בנסיבות סעיף 51י(א2) לחוק עונש חדש, קרי לשנות את גזר הדין באופן כלשהו.",2,3
SH-18-10-37295-311,"מעבר לאמור, קיזוז ימי המעצר הוא עניין שבשיקול דעת, ובנסיבות הייחודיות של ההליך שנדון בפניי אינני סבור שיש מקום לעשות כן, כפי שיובהר להלן בדיון על הפקעת צו המבחן.",0,3
SH-18-10-37295-311,"סיכום ביניים – מהאמור עולה שהבסיס השיקומי עליו נשען גזר הדין המקורי, ובפרט ההחלטה להשית על הנאשם עונש מאסר בעבודות שירות, קרס ולמעשה אינו קיים עוד.",2,3
SH-18-10-37295-311,"הנאשם לא שיתף פעולה עם שירות המבחן באופן מלא לפני מעצרו, ואף לאחר שנעצר שלל רצון להמשיך קשר עם שירות המבחן בתיק המקורי.",2,3
SH-18-10-37295-311,בהעדר צפי לשיקום אין עוד כל הצדקה להמיר את המאסר בבית הסוהר בעבודות שירות.,0,3
SH-18-10-37295-311,"עיתוי ביצוע העבירות בכתב האישום החדש וחומרת העבירות מצביעים על כך שהמשך ביצוע עבודות השירות אינו הולם עוד את הנסיבות שנוצרו, בפרט כאשר הנאשם עצור באיזוק במסגרת התיק החדש.",2,3
SH-18-10-37295-311,לפיכך מצאתי להורות על הפסקת המאסר בעבודות שירות אותו החל הנאשם לרצות ולהורות על ריצוי יתרת הימים שנותרו בדרך של מאסר בין כתלי הכלא.,2,3
SH-18-10-37295-311,דיון – הפקעת צו מבחן,0,3
SH-18-10-37295-311,"מסיבה שאינה ברורה, לא התייחסו ב""כ הצדדים לבקשת שירות המבחן להפקעת צו המבחן, זאת על אף שלתוצאת ההליך יכול ויהיו משמעויות מרחיקות לכת עבור הנאשם, הרבה מעבר למשמעות של ביטול עבודות השירות.",2,3
SH-18-10-37295-311,"כפי שהובהר לעיל, בנסיבות בהן הוגש כתב אישום חדש נגד נאשם המרצה או עתיד לרצות עונש מאסר בעבודות שירות, לא ניתן להטיל עליו עונש חדש, וסמכות בית המשפט מוגבלת אך להחלטה הנוגעת להפסקת עבודות השירות.",0,3
SH-18-10-37295-311,"שונים הם פני הדברים כאשר מדובר בהפקעת צו מבחן, בעקבותיו מוסמך בית המשפט להטיל על נאשם עונש שונה מזה שניתן בגזר הדין, ובכלל זה עונש מאסר בפועל [סעיף 20(4) לפקודת המבחן], כפי שאף הוזהר הנאשם במעמד מתן גזר הדין.",2,3
SH-18-10-37295-311,"הנימוקים להפקעת צו המבחן במקרה שלפנינו רבים ומגוונים: עצם הגשת כתב האישום בתיק החדש; חומרת המעשים והעבירות שיוחסו לנאשם בכתב האישום החדש; חבירה מתוכננת של הנאשם לעבריינים נוספים, בניגוד להבטחת הנאשם לשירות המבחן ולבית המשפט כי התרחק מסביבה עבריינית.",2,3
SH-18-10-37295-311,"גם אם נצלול לעומקם של דברים, נגלה שהתנהלותו של הנאשם בתקופה שקדמה למעצרו אינה עולה בקנה אחד עם הליכי שיקום.",2,3
SH-18-10-37295-311,"כך, ציין שירות המבחן בהודעה הראשונה שהגיש, כי במפגש שהתקיים עם הנאשם לאחר מעצרו עלה שהוא ""התקשה לבחון בביקורתיות התנהלותו בתקופה שקדמה למעצרו"", לאחר שנטען כלפיו שהוא המשיך להתרועע בחברה שולית; הנאשם התקשה להתייחס הן לנסיבות מעצרו והן לניתוק הקשר עם שירות המבחן בתקופה שקדמה לו; הנאשם אף שלל מפורשות במהלך המפגש עמו לאחר שנעצר כל נזקקות טיפולית.",2,3
SH-18-10-37295-311,"רק לאחר שהוחלט על מעצרו באיזוק אלקטרוני המשיך הנאשם לעמוד בקשר עם שירות המבחן במסגרת צו פיקוח מעצר, אולם הדבר נעשה במסגרת פיקוח הדוקה ו""בלית ברירה"" לאור השינוי לרעה שחל במצבו לאחר מעצרו, ומכאן שאין לראות ב""קשר"" זה כ""חידוש קשר"" עם שירות המבחן שנעשה ביוזמת הנאשם, או כהבעת רצון מצדו להמשיך בהליך שיקומי.",2,3
SH-18-10-37295-311,"נוכח כל האמור, הגעתי לכלל מסקנה שיש להפקיע את צו המבחן.",0,3
SH-18-10-37295-311,"על אף האמור, מצאתי שלא לגזור על הנאשם עונש חלופי, בדמות עונש מאסר ארוך יותר או קנס כספי נוסף, זאת לאור עמדת המאשימה שנמנעה, מסיבותיה שלה, מלעתור להטיל על הנאשם עונש חלופי, ובשים לב לעובדה שממילא עתיד הנאשם לרצות עונש מאסר בפועל חלף עבודות השירות.",2,3
SH-18-10-37295-311,"החלטה זו, העושה חסד עם הנאשם שמוצא עצמו ""נהנה מן ההפקר"", מצטרפת ליתר הנימוקים שהובאו לעיל שלא לנכות מתקופת המאסר את 7 הימים בהם היה נתון במעצר בתיק זה.",2,3
SH-18-10-37295-311,"מאידך גיסא, יש לנכות מתקופת המאסר שנקבעה בגזר הדין את 20 ימי המאסר אותן ריצה הנאשם בעבודות שירות.",2,3
SH-18-10-37295-311,הנאשם ירצה עונש מאסר בפועל למשך 3 חודשים.,2,3
SH-18-10-37295-311,מתקופה זו ינוכו 20 הימים שריצה בעבודות שירות.,2,3
SH-18-10-37295-311,"הנאשם יתייצב לריצוי עונשו במתקן כליאה ""הדרים"" ברמלה, ביום 25.4.2021 עד השעה 09:00, או על פי החלטת שב""ס, כשברשותו תעודת זהות או דרכון ועותק מגזר הדין.",2,3
SH-18-10-37295-311,"מובהרת לנאשם האפשרות לתאם את כניסתו למאסר, כולל האפשרות למיון מוקדם, עם ענף אבחון ומיון של שב""ס, טלפונים 08-9787377, 08-9787336; פקס 08-9193314; דואר אלקטרוני MaasarN@ips.gov.il.",2,3
SH-18-10-37295-311,אין שינוי ביתר רכיבי גזר הדין.,0,3
SH-18-10-37295-311,המזכירות תעביר העתק ההחלטה לממונה על עבודות השירות ולשירות המבחן.,0,3
SH-18-10-37295-311,"ניתן היום, כ""ו ניסן תשפ""א, 08 אפריל 2021, בנוכחות הצדדים.",0,3
SH-18-10-44427-975,ירין אביטן (עציר),0,3
SH-18-10-44427-975,"ב""כ המאשימה עו""ד רונן גינגולד, שלוחת תביעות ראשל""צ",0,3
SH-18-10-44427-975,"ב""כ הנאשם עו""ד ירון פורר",0,3
SH-18-10-44427-975,"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע' 13.א, 19, 36א(א), 37א(א), 37א(א2)",0,3
SH-18-10-44427-975,"חוק העונשין, תשל""ז-1977: סע' 31",0,3
SH-18-10-44427-975,"נאשם 2 (להלן: הנאשם) הורשע, על יסוד הודאתו ובמסגרת הסדר דיוני, בעובדות האישומים השני והרביעי בעבירות של סחר בסם מסוכן, לפי סעיפים 19 + 13א לפקודת הסמים המסוכנים [נוסח חדש], תשל""ז-1973 (להלן: הפקודה או פקודת הסמים המסוכנים), וסיוע לסחר בסם מסוכן, לפי סעיפים 19 + 13א לפקודה ביחד עם סעיף 31 לחוק העונשין התשל""ז-1977 (להלן: החוק).",2,3
SH-18-10-44427-975,"יחד עם הנאשם הורשעו גם יתר הנאשמים, כל אחד על פי חלקו ופועלו.",123,3
SH-18-10-44427-975,"על פי האמור בחלק הכללי של כתב האישום המתוקן, המתייחס לכלל הנאשמים, בין החודשים ינואר לאוקטובר 2018 פעל סוכן סמוי, במטרה לבצע עסקאות מבוקרות של סחר בסמים מסוכנים.",123,3
SH-18-10-44427-975,הסוכן התחבר ליישומון הטלגרם ובאמצעותו יצר קשר עם קבוצות שונות המציעות סמים למכירה.,0,3
SH-18-10-44427-975,"במהלך תקופת הפעילות, פנה הסוכן אל סוחרי סמים בקבוצות השונות, כאשר הוא נחזה להיות סוחר סמים בעצמו, המחפש לרכוש סמים.",0,3
SH-18-10-44427-975,"על פי האמור בפרט האישום השני, ביום 13.6.2018 בשעה 14:32, נכנס הסוכן המשטרתי לקבוצה בשם ""קולומביה ישראל"" ביישומון הטלגרם, פנה לנאשם וביקש לרכוש סם מסוכן מסוג קוקאין, במשקל 10 גרם.",0,3
SH-18-10-44427-975,"השניים סיכמו את הפרטים ביניהם, ובהמשך, בשעה 16:11 לערך, פגש הסוכן בנאשם ובנאשם 3, אשר הגיעו ברכב מסוג סקודה, ל""ז 69-540-53 (להלן: רכב הסקודה).",3,3
SH-18-10-44427-975,"אחד הנאשמים העביר לסוכן קוקאין במשקל 9.9895 גרם נטו, והסוכן מסר בתמורה לנאשם 5,500 ₪.",123,3
SH-18-10-44427-975,"על פי האמור בפרט האישום הרביעי, ביום 16.7.2018, בשעה 13:47, פנה הסוכן, באמצעות היישומון אל נאשם 1 בבקשה לרכוש קוקאין במשקל 10 גרם.",1,3
SH-18-10-44427-975,השניים סיכמו על מחיר ומקום.,0,3
SH-18-10-44427-975,"בהמשך, בשעה 16:45 לערך הגיעו הנאשם ונאשם 1 למקום, ברכב מסוג סקודה, ל""ז 35-711-54, ונאשם 1 מסר לסוכן קוקאין במשקל 8 גרם נטו, תמורת 5,400 ₪.",1,3
SH-18-10-44427-975,"בין הצדדים לא הושגה הסכמה עונשית, אולם הוסכם ביניהם שהנאשם יופנה לשירות המבחן לצורך עריכת תסקיר לעונש.",2,3
SH-18-10-44427-975,"לבקשת ב""כ הנאשם, הופנה הנאשם במקביל לממונה על עבודות השירות, ומחוות הדעת שהתקבלה עולה שהנאשם נמצא מתאים לריצוי מאסר בעבודות שירות.",2,3
SH-18-10-44427-975,"להשלמת התמונה יצוין שדינו של נאשם 3 נגזר ביום 24.6.2019, והוטל עליו עונש של 5 חודשי מאסר בפועל, מאסר על תנאי, קנס בסך 4,000 ₪, התחייבות בסך 10,000 ₪, פסילה בפועל למשך 4 חודשים ופסילה על תנאי.",3,3
SH-18-10-44427-975,דינם של נאשמים 1 ו-4 טרם נגזר.,1,3
SH-18-10-44427-975,בפני בית המשפט הונחו שני תסקירים.,0,3
SH-18-10-44427-975,"מהתסקיר הראשון, מיום 18.6.2019, עולה שהנאשם כבן 22 ואב לילד כבן 4 חודשים, עובד כיום בחברת הסעות.",2,3
SH-18-10-44427-975,"הנאשם הועמד בפיקוח מעצרים למשך 6 חודשים, החל מנובמבר 2018.",2,3
SH-18-10-44427-975,"על אף שהגיע באופן סדיר למפגשים, התקשה הנאשם לקחת בהם חלק פעיל.",2,3
SH-18-10-44427-975,"בשים לב לאמור, התרשם שירות המבחן מיכולתו המוגבלת של הנאשם להעמיק בטיפול.",2,3
SH-18-10-44427-975,"בתוך כך צוין שניסיונות שיקום קודמים בהם נטל חלק כשלו, וענישה מקלה שהוטלה עליו בעבר לא הביאה להרתעה.",0,3
SH-18-10-44427-975,"בשל גורמי הסיכון הללו, התרשמה קצינת המבחן כי קיים סיכון להמשך מעורבות עבריינית חוזרת מצד הנאשם.",2,3
SH-18-10-44427-975,"לצד זאת צוין שהנאשם הביע חרטה על מעשיו, ובדיקות שתן שמסר נמצאו נקיות משרידי סם.",2,3
SH-18-10-44427-975,"נוכח התרשמות שירות המבחן מכך שהנאשם מיצה את יכולתו להיתרם מהליך טיפולי, לא ניתנה המלצה בכיוון זה, וכעונש מוחשי הומלץ להשית עליו מאסר לריצוי בדרך של עבודות שירות.",2,3
SH-18-10-44427-975,"בעניין זה צוין שהטלת עונש מאסר בפועל עלולה להפגיש את הנאשם עם אוכלוסייה בעלת נורמות עברייניות, מולה יתקשה להציב גבולות.",2,3
SH-18-10-44427-975,"מהתסקיר השני, מיום 7.10.2019, עולה שהנאשם המשיך להגיע לפגישות בשירות המבחן ולשתף תכנים בהתאם ליכולותיו.",2,3
SH-18-10-44427-975,"עם זאת, ועל אף שביטא נכונות להשתלב בהליך טיפולי, סברה קצינת המבחן שהנאשם מיצה את יכולתו להיתרם מההליך, וחזרה על מסקנתה לפיה אין מקום להעמידו בצו מבחן.",2,3
SH-18-10-44427-975,"מטעם המאשימה הוגש תדפיס מידע פלילי של הנאשם, מעודכן ליום 25.6.2019 (סומן יא/1).",2,3
SH-18-10-44427-975,"מטעם הנאשם העידה אשתו, גב' שלי אביטן.",2,3
SH-18-10-44427-975,"לדבריה, הנאשם גדל בתנאים קשים, ללא הורים, וכי שני בני הזוג לא רוצים שילדיהם יגדלו עם אב בבית הסוהר.",2,3
SH-18-10-44427-975,"עוד ציינה כי הנאשם הינו המפרנס העיקרי בבית, ושבנם הפעוט נולד אחרי שהנאשם נעצר.",2,3
SH-18-10-44427-975,"לדבריה, מעשיו של הנאשם היו בבחינת מעידה חד פעמית, וכי במידה שיחזור על מעשיו, אין בכוונתה להמשיך ולחיות עמו.",2,3
SH-18-10-44427-975,"על פי התרשמותה, הנאשם נמצא כיום במקום חיובי יותר: ""קם בבוקר, עבודה, חוזר, עוזר עם הילד, מקלחות, אוכל, הוא אבא מספר אחת.",2,3
SH-18-10-44427-975,טיעוני הצדדים ודברי הנאשם,2,3
SH-18-10-44427-975,"ב""כ המאשימה ציין את גילו הצעיר של הנאשם, ואת העובדה שבעברו שני גמרי דין.",2,3
SH-18-10-44427-975,"עוד הדגיש כי מדובר בעבירה של סחר בסמים המוגדרים כ""קשים"" והפנה לפסיקה, ממנה עולה כי גם במקרים ""קלים"" מושתים על סוחרי הסמים עונשים של מאסרים בפועל.",0,3
SH-18-10-44427-975,"עוד הדגיש כי הנאשם סחר בכמויות שאינן זניחות, ושמעשיו אינם בבחינת מעידה חד פעמית.",2,3
SH-18-10-44427-975,לזכות הנאשם צוינה הודאתו במיוחס לו.,2,3
SH-18-10-44427-975,"בהתייחס לגזר הדין שהוטל על נאשם 3 ולעמדתה העונשית של המאשימה, שהגבילה עצמה לעונש של 5 חודשי מאסר, נטען כי חלקו של נאשם 3 במעשה העבירה היה קטן בהרבה מזה של הנאשם, שהינו המבצע העיקרי באישום השני.",23,3
SH-18-10-44427-975,"בשים לב למכלול הנסיבות, עתרה המאשימה לקביעת מתחם עונשי הנע בין 12 ל-24 חודשי מאסר בשל האישום השני, ומתחם הנע בין 8 ל-18 חודשי מאסר בגין האישום הרביעי, בו הורשע הנאשם בעבירת סיוע בלבד.",2,3
SH-18-10-44427-975,"לאור היעדר המלצה שיקומית עתרה המאשימה להשית על הנאשם עונש של 18 חודשי מאסר, לצד מאסר מותנה ארוך ומרתיע, קנס כספי, התחייבות, פסילת רישיון נהיגה, פסילה על תנאי וחילוט כלֵי הרכב והכסף המזומן, כמפורט בכתב האישום.",2,3
SH-18-10-44427-975,"ב""כ הנאשם הפנה בטיעוניו לכך שבזמן ביצוע העבירות היה הנאשם בן 22.",2,3
SH-18-10-44427-975,"עוד ציין שעל אף שלחובת הנאשם 2 גמרי דין, הרי שאלו התיישנו זה מכבר, אין לו כיום תיקים הממתינים לבירור דין, ומכאן שמדובר בהסתבכותו היחידה מאז.",2,3
SH-18-10-44427-975,"עוד טען כי הנאשם מגיע מרקע משפחתי קשה, ולמעשה גדל ללא הורים.",2,3
SH-18-10-44427-975,"למרות זאת נלחם הנאשם והשלים 12 שנות לימוד, נרשם ללימודי אנגלית ועובד בעבודה מסודרת, כאשר כל אלו מעידים על שאיפה לחיים נורמטיביים, על רצונו לגדל את בנו ועל כוונתו לפנות לדרך חדשה.",2,3
SH-18-10-44427-975,"אשר לכמויות הסם נטען שמאחר שהסם הוזמן על ידי הסוכן, הרי שהוא זה שלמעשה קבע את כמות הסם שנמכרה.",0,3
SH-18-10-44427-975,"בכל הנוגע לאישום הרביעי, נטען שחלקו של הנאשם הסתכם בכך שישב ברכב ולא עשה דבר.",2,3
SH-18-10-44427-975,"לשיטת ההגנה, מאותה סיבה שנקבע מתחם עונש הולם נמוך לנאשם 3, יש לקבוע מתחם דומה גם לנאשם, כאשר בשני האירועים לא היה ברור מי מהנוכחים מסר את הסמים לסוכן.",3,3
SH-18-10-44427-975,"אשר לנאשם 3 נטען כי להבדיל מהנאשם, היה לו עבר פלילי מכביד, הוא לא שיתף פעולה עם שירות המבחן ובדיקות שתן שמסר נמצאו שרידי סם.",23,3
SH-18-10-44427-975,"לעומת זאת, הנאשם הודה, הביע חרטה, שיתף פעולה בצורה מלאה, מסר בדיקות שתן נקיות ולקח חלק בקבוצות טיפוליות.",2,3
SH-18-10-44427-975,"נוכח גילו הצעיר של הנאשם ונוכח מסקנת שירות המבחן, לפיה הטלת עונש מאסר עלולה לפגוע בנאשם, עתר ב""כ הנאשם לאמץ את המלצת שירות המבחן ולהטיל עליו עונש מאסר שירוצה בדרך של עבודות שירות.",2,3
SH-18-10-44427-975,"אשר למשכם של עבודות השירות, הסכים שהנאשם ירצה 9 חודשים ללא ניכוי תקופה של כחודש וחצי בהם ישב במעצר.",2,3
SH-18-10-44427-975,לעניין פסילת רישיון הנהיגה של הנאשם טען כי בדיקות השתן של הנאשם נקיות ומכאן שלא נשקפת סכנה לציבור.,2,3
SH-18-10-44427-975,"יתרה מכך, מדובר בפרנסתו של הנאשם, המשמש כנהג הסעות מקצועי, ומכאן שניתן להסתפק בפסילה על תנאי בלבד.",2,3
SH-18-10-44427-975,"ב""כ הנאשם ביקש לתת משקל משמעותי להליך השיקומי אותו עבר הנאשם, ולסיכויי השיקום מחד גיסא, ולנזק שייגרם לחברה ככל שיישלח לריצוי עונש מאסר מאידך גיסא.",2,3
SH-18-10-44427-975,"ב""כ הנאשם הביע הסכמתו לחילוט הכסף המזומן, אולם לא התייחס בטיעוניו לעתירת המאשימה לחילוט שני כלי הרכב.",2,3
SH-18-10-44427-975,"הנאשם ניצל את זכות המילה האחרונה, הביע חרטה ולקח אחריות על מעשיו.",2,3
SH-18-10-44427-975,הנאשם הבטיח כי כיום הוא נמצא בדרך אחרת וכי הדברים שעשה לא יחזרו על עצמם.,2,3
SH-18-10-44427-975,"הנאשם סיפר שכיום הוא לומד אנגלית, שיתף שאינו רוצה להיכנס לבית הסוהר וביקש שבית המשפט יתחשב בו.",2,3
SH-18-10-44427-975,קביעת מתחם העונש ההולם,0,3
SH-18-10-44427-975,"בקביעת מתחם העונש ההולם למעשה העבירה יש לתת את הדעת לעיקרון המנחה בענישה, היינו קיומו של יחס הולם בין חומרת מעשה העבירה בנסיבותיו ומידת אשמתו של הנאשם, לבין סוג ומידת העונש המוטל עליו.",2,3
SH-18-10-44427-975,"לשם קביעת מתחם הענישה ההולם, בהתאם לעקרון ההלימה, יש להתחשב בערך החברתי שנפגע, במידת הפגיעה בו, במדיניות הענישה הנוהגת ובנסיבות הקשורות בביצוע העבירה.",0,3
SH-18-10-44427-975,"עבירות של סחר בסמים פוגעות בערך המוגן שעניינו הגנה על שלום הציבור, בריאותו, בטחונו האישי ורכושו.",0,3
SH-18-10-44427-975,"מן המפורסמות היא שהנזק הנגרם מנגע הסמים אינו הנזק שנגרם רק למשתמשים, כי אם נזק לחברה כולה, הבא לידי ביטוי, בין היתר, בביצוען של עבירות פליליות נוספות על ידי קהל הצרכנים לצורך מימון הסם.",0,3
SH-18-10-44427-975,"זאת במיוחד בענייננו, כאשר המשיב נטל חלק פעיל בהוצאת התוכנית העבריינית אל הפועל.",0,3
SH-18-10-44427-975,"מן הראוי להשית על המשיב מאסר ממושך - לנוכח חומרת העבירות, היקף הסמים שניסה לייבא, מהות הסם, הישנות העבירות, עברו הפלילי בתחום הסמים וכִשלון ההרתעה במאסר הממושך שהושת עליו בעבר.",0,3
SH-18-10-44427-975,מתסקיר שירות המבחן עולה שהנאשם סחר בסמים על רקע חוב כספי לשוק האפור.,2,3
SH-18-10-44427-975,הנאשם שלל שימוש בסמים וצורך בהשגת מימון לסם.,2,3
SH-18-10-44427-975,"לצורך בחינת הנסיבות הקשורות לביצוע העבירות, יש לתת את הדעת לכך שהנאשם ביצע שתי עבירות שונות ונפרדות זו מזו, בהפרש זמנים של מעל לחודש ימים.",2,3
SH-18-10-44427-975,"חלקו של הנאשם בביצוע העבירה הראשונה בזמן (אישום 2) הינו משמעותי מזה של נאשם 3, שכן הסוכן יצר קשר עם הנאשם, הנאשם הצליח להשיג לסוכן את כמות הסם שביקש, שאינה מסתכמת במנה בודדת המיועדת לצריכה עצמית, אלא בכמות של 10 גרם קוקאין, היכולה להספיק לעשרות מנות, כל זאת בתוך פרק זמן קצר ביותר של שעה וחצי בלבד ממועד קיום השיחה הטלפונית ביניהם.",23,3
SH-18-10-44427-975,"באישום השני בזמן (אישום 4), סייע הנאשם לאחר, נאשם 1, שהוכר על ידי המאשימה כמבצע העיקרי, למכור קוקאין בכמות של כ-8 גרם בתמורה ל- 5,400 ₪.",12,3
SH-18-10-44427-975,"חבירת הנאשם לאנשים אחרים, בכל פעם לאדם אחר, מצביעה על התכנון שקדם לביצוע שתי העבירות, על נגישותו של הנאשם לקוקאין, ועל כך שלא פעל באופן חד פעמי.",2,3
SH-18-10-44427-975,הנאשם אף הצטייד מבעוד מועד בשני כלי רכב לצורך ביצוע עסקאות הסמים.,2,3
SH-18-10-44427-975,"מאחר ששתי העסקאות בוצעו אל מול סוכן משטרתי, הרי שלא נגרם בפועל נזק של ממש.",0,3
SH-18-10-44427-975,"מנגד, הנזק שיכול היה להיגרם כתוצאה מביצוע העבירות הינו רב, בשים לה לכמות הסמים, לסוג הסמים, ולעובדה שהיו אמורים להיות מופצים לציבור הרחב.",0,3
SH-18-10-44427-975,"מסקירת גזרי הדין בעבירות דומות, הן אלו שהוגשו מטעם המאשימה והן אלו שהוגשו מטעם ההגנה, עולה תמונה ברורה ועקבית, לפיה על סוחרי הסמים, לא כל שכן הסוחרים ב""סמים ""קשים"", יוטלו, ככלל, עונשי מאסר מאחורי סורג ובריח.",0,3
SH-18-10-44427-975,פסקי הדין שהוגשו מטעם המאשימה:,0,3
SH-18-10-44427-975,פסקי הדין שהוגשו מטם ההגנה:,0,3
SH-18-10-44427-975,"מהאמור עולה באופן חד משמעי שדרך המלך הינה השתת עונשי מאסר, לעתים מחמירים, על הסוחרים בסם מסוכן מסוג קוקאין, גם כאשר מדובר בכמויות קטנות מהמקרה שלפנינו בכל מכירה.",0,3
SH-18-10-44427-975,כלל נוסף הוא שחריגה מהמתחם תתאפשר מטעמי שיקום.,0,3
SH-18-10-44427-975,"עם זאת, חריגה זו יושמה, על פי רוב, במקרים בהם נמצא שהנאשם עבר הליך גמילה משמעותי מסמים [ראו המקרים שהוגשו מטעם ההגנה בעניין מצרי, בעניין טורג'מן, בעניין קואן ובעניין ונונו].",2,3
SH-18-10-44427-975,"נוכח כל האמור, אני קובע שמתחם העונש ההולם בגין עבירה של סחר בסם מסוכן מסוג קוקאין, במשקל 10 גרם, נע בין 12 ל-24 חודשי מאסר.",0,3
SH-18-10-44427-975,"המתחם העונשי בגין עבירה של סיוע לסחר בסם מסוכן, בנסיבות המקרה הנדון לפני, היינו – סם מסוכן מסוג קוקאין במשקל של 8 גרם, כאשר חלקו של המסייע אינו ברור ומכתב האישום עולה שהוא הסתכם בישיבה ברכב לצד המבצע העיקרי בזמן ביצוע המכירה, נע בין 3 ל-7 חודשי מאסר בפועל, כפי שנקבע בעניינו של נאשם 3.",3,3
SH-18-10-44427-975,במאמר מוסגר אציין שסיוע באופן אקטיבי יותר יכול היה להוביל לקביעת מתחם עונשי מחמיר יותר לעבירת הסיוע.,0,3
SH-18-10-44427-975,נסיבות שאינן קשורות בביצוע העבירה,0,3
SH-18-10-44427-975,מתסקיר שירות המבחן עולה שהנאשם החל לעבוד בחברת הסעות כ-3 חודשים טרם מעצרו.,2,3
